"Species","Date","Pop","ID","Sex","SVL","Date_metamorph","age"
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",13,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.093150685
"Alytes obstetricans","11/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.112328767
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",30,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.142465753
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.164383562
"Alytes obstetricans","30/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.164383562
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",27,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",30,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.18630137
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",29,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",30,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",27,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.205479452
"Alytes obstetricans","22/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.22739726
"Alytes obstetricans","22/09/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.22739726
"Alytes obstetricans","28/09/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.243835616
"Alytes obstetricans","28/09/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.243835616
"Alytes obstetricans","28/09/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.243835616
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",25,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",20,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",23,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",17,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Valtierra","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","11/08/2020","Valtierra","","Juvenile",21,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Valtierra","","Juvenile",19,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Valtierra","","Juvenile",21,"01/07/2020",0.112328767
"Alytes obstetricans","11/08/2020","Valtierra","","Juvenile",26,"01/07/2020",0.112328767
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",26,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",23,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",19,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",20,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",17,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",19,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",21,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",23,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",21,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",21,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",26,"01/07/2020",0.142465753
"Alytes obstetricans","22/08/2020","Valtierra","","Juvenile",19,"01/07/2020",0.142465753
"Alytes obstetricans","30/08/2020","Valtierra","","Juvenile",27,"01/07/2020",0.164383562
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",29,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",26,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",21,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",25,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",21,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",22,"01/07/2020",0.18630137
"Alytes obstetricans","07/09/2020","Valtierra","","Juvenile",20,"01/07/2020",0.18630137
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",30,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",26,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",28,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",22,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",23,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",24,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",23,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",20,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",19,"01/07/2020",0.205479452
"Alytes obstetricans","14/09/2020","Valtierra","","Juvenile",18,"01/07/2020",0.205479452
